1336462960940740611 9502
96483086 10
730103189500997634 149
72449506 492
141273935 101
1245879890873921536 1
1369501594895736833 1
765679639394131972 100
32847974 570
82889511 49
940395518206849024 16
702597114078035972 6
244786770 110
101610033 162
1136686164394631169 1833
1373062774293663748 22
3707333243 70
1434523261 253
1373044528387612681 288
1222252316222509062 233
1229103848553406465 2
750699783136899072 715
1245479633820299264 1
1131608913072316416 59
40747798 268
1202209255350255616 74
58334111 19123
1268540735961382914 11
3014546189 191
931734919532949504 132
1352463854840766465 7
1221833358902210561 1
41398934 4101
1370961505924091905 444
180784415 55
136405488 544
1275896887728582658 72
1369694415661449216 47
73428007 38269
280626876 1273
1642960741 578
2357714002 14
2408002722 13
1222814453558890497 209
1371543395328483328 1
1282494645247922177 70
717181530162876419 23
1371154382948028417 1
834082707281952769 616
2691332100 125
113616560 32
2176968218 17
1211344362942038016 1
1021503334472183808 10
2581064551 199
1370470897694425090 18
1256812215379922944 1
952608274968449029 1
1339352050354823169 5
1370099034103382023 0
1366194662256611331 68
1241436187988017158 9
368615936 269
756680989305364480 472
1175725425949073409 390
540371465 49
1366771433062469636 125
323369484 106
102991854 1429
76956488 520
716245801 383
334482372 4172
1194344262051225600 1
3302595123 18
984411404621971456 22
1355320586151616515 1
78981344 126
1186096230398599170 8
1107593436008513538 355
976832901626163200 594
1367170192372023300 5
719644652970844160 70
936736443149537280 27
1245537494130741250 5
1196831804214431744 34
175624458 748
1364311702943264771 206
2903127407 5
221211508 225
170170645 74
1343941203587436544 0
901429257028722688 3
1292979748256329728 35
50667718 43
936400853744963585 709
64616473 218
1260595684086026240 2
1185266680781512704 15
943939575558410243 6
1267451106201866243 12
535311886 131
1167374688 85
792425214 165
119127158 14
2442401045 27
135998601 320
1167163219212980234 129
917540634952642563 8
1313962704449597441 2
1353360686672392194 2
476181558 4209
1353139982064627712 1
1352108213542518786 0
1360406916132921344 47
1357881484808491008 64
1364635080078032898 15
1344069965616443393 1
935555339562430464 23
1360725880629264390 61
743119499487023104 28
1364012880576839680 41
386654188 50
1363804511823880195 29
936792906 175
2970026967 316
1230646454781386752 22
1010724580682543104 59046
1362731404329639936 0
946955344931987457 2
259905072 32
1362104643371827202 41
1188432102527815680 91
1253416057311621122 3
1076156675088879617 2
1176992857053442048 3
366774473 33
1307104722 7
1355204478111244299 0
3296933211 14
41609477 5910
1116199926889889792 24
1358941480740659204 176
1215283454776107008 21
1359289405882695686 123
828062804288630784 152
1347696011486101504 0
938371789054468096 28
735694687 17
1347487549032452100 1
1245833720273211402 68
1338652807721857031 1
1359301381568479232 41
224810745 347
840353383 585
1346699588862930944 9
1359285255753072644 120
780971144 51
118273794 627
1033082177322246144 5
4049954893 40
874117410047000576 3
139213494 8
1234232508922892288 19
234793048 951
2972146773 24
764860117 137
2884865045 578
634374667 6597
1181353519607144454 0
1187740118175637504 7
1351826680013336577 92
21375476 750
1356991897437429763 18
1217603170500780033 3
1351176025049325569 37
1330321500084318213 0
1254885396401532929 495
1349210990353788930 2
1550977212 397
1355671663757697025 5
1354940696361373700 13
1290006326391779334 5
86911100 399
720641396856791040 1094
171738768 93
585921371 177
179263764 92
1168666984579522564 7
946867773430517761 226
1328252510562349056 52
1349689008570380295 169
1346071418258288641 4
1214987844365762568 1
285347151 15
632415710 802
3405614350 14
1339656451422339072 696
120117154 352
739996159 450
1352671115970281475 36
121118768 1312
1021464919970074624 1852
977735531349069830 97
1352245896570953731 13
41923656 2884
1352192793335181314 1
199500711 79
370482234 7
279227224 460
149399795 2896
1188220197674668032 5
1279143674 492
1323755612203814912 21
915039411477336064 182
438461918 1549
1312550762833162240 51
1297965735826857985 81
1026831247836958722 4
872571109333487620 84
3308862585 449
952887027011289093 650
1312090362132025351 3
104516699 279
303524566 59
1344763052726624258 20
1133996767 381
2958985330 24
1294444504133636098 33
128309653 454
1065745290601381888 7
707007361404297216 1299
1132993651649536001 1567
1294067377940856832 1194
1331994017920323585 42
48570792 1237
1326507042509615107 0
259245497 72
726264846447181825 188
2834750980 614
2440580846 93
1192739660952408064 10
1347275386598662144 88
1017430860 477
1191160650699030528 1
119015562 47
1347226479797673985 16
1098578566432862209 216
1147987836416643072 3
1347373739374235651 7
1347278108072796161 3
1224771303741235200 7
1186334248069939201 69
933346946542067712 74
1270786885200338948 44
1346964149293748224 1
1346458073053999110 37
4223341523 53
856682678535499776 56
172524718 1429
388514408 120
62142995 117
209944434 83
897407101 33
1116797292047208455 882
1345825532718555139 32
826570954436464640 302
222916381 170
1339647399854297088 287
1101603516894846978 6
1270064026261782529 3
310775028 1137
1112482085325996032 28
1194405493676138496 189
1294066887207288833 3
160777765 1278
2887563617 281
4924766590 172
1266609094825304070 2
1343648611125624832 9
90532138 315
3379104791 232
1343573782708023296 3
119028561 34
1276555507030020099 37
1226305470715002880 33
2956734190 547
42686991 1
1266646551855869954 20
4860016840 509
145631489 191
4160772737 21
2295093660 463
41937809 1147
919770805931823106 89
325593109 41
69995689 193
253129300 2716
1300947227616186380 5
250345122 360
433656396 47
964955694268116993 16
140501080 8
100480334 250
123591505 1279
1212858638382977024 127
3117103630 30
1389693932 187
1334583315085598720 112
3122619653 26
1309221685296533505 196
89617614 3745
1339184289003483138 49
324701128 508
1421570264 848
958023156966490112 821
1268309868022239232 52
14430670 522
1312138592 5919
155982952 2269
457168643 2796
1337102803999862784 65
1337209158861524993 143
1240344088790142984 9
118488941 67
322054752 285
1164543099781169153 9
1337212528254967808 2
1327839084912504834 49
2598018951 155
118825495 236
557365038 308
1335430813194866689 14
1335414523013029890 0
115544498 156
1192113040403128320 41
726007944 1146
787867508 2618
624349174 174
812020519822381057 34
1323181014890536963 62
1078019218573012993 886
966062955371606016 2
1300217570763649024 13
1333956539405770754 0
1333992811247644672 17
629449535 860
744847508921278464 47
33967545 255
1240406605176475648 165
1078513427079929856 77
101628306 19
158512538 500
1333603371429867521 46
342151634 2165
2842730657 40
827717306088353794 155
1185576671350607873 694
1326027567456018432 128
1064603185774501891 237
297057518 8635
541329124 524
187727027 78
3091261191 19
2803019286 151
293239095 926
1277642689178226688 137
354583457 293
154897811 3070
1185902762304921600 18
1330646665498390530 13
268988031 1436
276638605 46
1241362201614696448 9
1331707547099787264 0
1187788005999812610 146
348729348 222
1311305053597249536 48
1149041064990380033 250
1167831573300948992 44
746116063 611
1331263275657555969 1
1271925633724100608 42
1252625111154405376 6
1317519923040686080 45
226675363 631
2300935118 17
3413844953 65
1330553752353443845 0
1308252042843041792 88
129202350 410
930262211095941120 1075
1003089487 193
1329590822946410497 43
1676585688 10708
192602308 207
2172916262 174
1275282597707423744 62
1325658454875365376 1875
2516323632 11770
150050108 1290
157506244 509
1190364937639677952 14
768894161411899392 103
530823484 55
147603357 60
297032245 2
1328372362216157184 0
190100347 702
1272803332420243457 7
1325762377170767872 51
1103703288954998787 38
1327627270601789441 99
1032605958021832704 72
3334610777 362
47806504 2034
1696480130 12
1306445872843100160 91
1325767261391564802 63
1326718033809825795 52
792405478697496576 47
1151336818664759296 0
929314871728136192 79
1318309727663804416 4
3381202673 3801
1325482801848872961 0
1322239990106148864 14
827640933957120001 13
1324789965671325697 76
946340449 36
1262075572877959168 158
1080543074110054401 3
68703168 3204
2160813336 243
950425421165875201 127
1237124461247242241 86
1196965561718235136 0
1023589496376512512 74
347426760 154
1185971722878705664 42
280686835 759
1023762431934431233 73
1312783704389976068 80
1316100155586863104 1031
85661723 649
1312149058165841921 16
1321841884411682819 1163
1040637960662777857 40
844204578300088322 4173
228462042 15279
724382706675625984 4351
3120203002 72
134209327 272
1321624596504862725 31
2943963700 45
1320027541638361088 12
367344775 25
1321640180353273861 1
1114161557095747584 331
78138525 925
220412607 34
1301966722107351041 2
3214555271 40
2675466458 10
26968974 11741
1315674728460320770 4
1256222790933532674 0
955888008489852929 142
115205170 35
1270456704422076416 195
1080539019992354817 3
118558947 1793
1303070860069285900 140
1320695733251690498 1
1309123684356034561 97
1313270586156683264 165
260918168 1099
928738578 19
1304992007484510208 227
1319331568889024514 9
2295833478 4689
1317901649223032832 120
205270872 1094
736731486439809024 42
1186702958760792064 18
1318718560433262594 29
101372840 855
1318581749878804481 19
3397427807 600
1240757604235841537 4
504835103 102
122473171 203
749734863348039680 15
371858327 601
515435294 12
6170252 716
1238696286209085440 6
1311078005956116481 2
231048699 69
107139152 1208
1316568139266699271 20
786696979082608644 69
996746072532881408 1385
333765183 237
3405469024 201
1214242754089213953 77
1285706463617396738 14
1227824915228831746 1
1278496084554395648 20
1304853884230344709 7
998267664085737472 7
3193558765 193
742564730 108
1312454466021609474 26
1224767344326709249 329
1313871350990344193 2
2428155138 95
347467255 435
2902355819 431
1313688831737188352 121
1314050236839583744 26
984122232690667520 1795
1077457999 2
1303376209246650370 26
1189245162683326465 160
1186455066015862786 2070
1158427072324395009 22
1297921454407847937 10
1312762809294483458 8
216708154 127
966664609942949888 0
1295811698696302593 221
63154775 1362
1104492448301174784 10
1003360039200083968 479
1235262704149024771 8
878665781223071744 263
1130523630675333122 196
235666360 14
2876501555 987
1193596057428668416 33
1294669979216949248 1
858710898915119105 11
2747622901 80
1204622282041245696 59
887385484489629697 2640
1311518021723336709 25
1124322317704757249 127
118696007 154
1311307367825506306 8
1267300081113477122 0
1301943102207414272 6
1310761143951134720 148
904166293 2948
909429210 28
1240445902466285568 2
231439835 25
1309934401569128452 0
1282738782215823360 24
1251219218072309769 117
964201092 844
250238741 5209
105385578 1120
700326432 506
1245392911971356674 0
1114265496210345985 353
3411828041 3
3559764376 19
951602815356620800 3
778265764914663424 783
1267646193582161921 28
1243779713564151809 164
1173179764426838017 1212
239587878 6
757040947 1
1285398698051198977 103
1300945456227397637 125
1351443199 1170
1210786927344930817 61
539246460 3890
59830083 787
1186062909413171200 686
3335245007 1236
1215607520938598402 31
1305497275653816321 2
1119408513414041600 337
1304921631970734080 15
2567875413 74
1303097771008950276 2
118213757 81
1304630704978919424 14
1292335441522438144 7
68336501 1831
1196749177507725314 35
1304077663364091906 16
1092379871072919557 1622
57856773 510
1260935902060109824 10
1302657348381614081 3
61679199 700
302986126 526
1303471481918287872 27
808876608568299522 13
4383661035 1170
1284188705511571457 161
1303030303234105349 8
818969498342531072 9
4071513383 16
901233744161509376 51
1300843465899757569 76
1293266517619027969 74
1063648159220580352 8
525482319 19
310069434 2485
1103669739040227328 59
1463487648 85
1303045985162145794 31
885694069904732160 659
1249807829126520839 7508
1260002821593800706 30
2860521712 205
1302942316337000448 0
1155648822988681216 31
1066334352571842560 461
978441809348227072 99
1293566353161560064 161
1302100063712415745 1
1301964531774746624 275
808782555914891269 97
1168002745305092096 3
74834184 281
1233780700748374018 0
1268620574986731521 71
1296122934977859586 37
1299115521992949762 56
1261524648673644545 26
1299517900617912321 1787
265159116 139
862806820628332545 1
4863751209 778
1189476110830059520 2
1299896755698446338 0
1466232794 11
1258923414930194434 1
745359289968168962 73
1096548379226714112 8
1298288730432835588 0
106780662 283
1282676830831628288 3
795997811816931328 2
1123343482121330688 38
1275117512338944000 69
32182475 224
1296101879051702273 86
1297825463814037504 234
1155769771 169
557706035 258
132776490 43
1242707827073986560 65
750676304178053121 5
175562277 29
1102617661425348608 129
2267961360 100
1214347603883806720 45
152891926 489
99642507 52
1119711102101749762 1087
64074185 405
3210238256 32
1296598598411587586 1
1288125949486104580 157
414952378 29
66844678 169
1295811047950102528 10
3165302885 479
1294598970744934401 14
1295460546062553089 0
1360858412 192
1295406689542377474 77
1294360990700769281 77
73568132 873
567336828 145
1237405541061799936 20819
14177275 181
115734832 29017
3023535509 6
1135911641093009409 14
1193925494686793729 717
255665550 130
46622612 200
1288194888383836160 120
1270062238532087808 19
377746152 43
1293747984866447361 6
992128045912936448 16
1052258456395239424 75
1285627532516241409 331
1292991024013475845 9
1280549941321043969 128
1292538483114991617 24
1548303164 58
222763819 223
9666312 110
3333781205 3047
2453669355 152
3383930818 401
1090251152048963585 17
1053102734633828352 9
126791351 221
2280724460 563
262692945 55089
1205195549969932293 55
69370010 13989
413089056 27
1159086079095578624 8
597953758 612
161816397 52
125164549 1039
1291216705872711682 12
851170479574581249 674
1264320963317043200 95
121936152 150
474150860 274
65266309 906
892949749 366
1083933337117474818 32
1182438372 328
1214286794037923840 70
85001717 57
131207051 161
1228332698013491201 597
1100232205081694208 2
1287032937133813760 18
61492590 32497
956316073581785089 542
3531830355 549
1252340051092090881 63
1189180691671445505 3
823424178049032192 8
1091123527288270849 147
1285036012217995265 17
100120062 204
1288143907814092806 75
1011603882051538944 2
486672195 378
1222919680438030339 2931
166880501 42
2830288932 31
16304795 19
58374579 512
156324034 83
1287842618475503616 595
3893039631 127
2202217178 27
1272373735673212929 22
490892194 12
1287933073972178944 23
293853289 25
313752175 320
234027849 171
1121984000107732993 357
1285017784733360133 18
4725572776 112
2544958255 20
1250617081613205505 22
1188488407481229314 1923
1185667144526290948 99
356220165 427
90419140 1837
1166949115 75
120307256 34
1286366009801269249 0
1268705423814733824 7
1287164591840124928 14
1452965868 50405
1239611756357566470 90
976229737558413312 137
1285565331285712897 16
1261789173264125954 20
3191664076 14
2790448538 111
1280676040898220032 175
908389239309697025 15
61381782 832
1406511858 330
85645985 214
1284113987785891840 88
1138427324666458112 29
544691165 396
236131865 86
374280061 74
991316899827998720 424
390681624 55
3403740040 255
1573758055 718
1269823690109313030 2
119462858 754
124605880 98
1185747642351005701 19
77358567 2213
8445592 3059
118727142 569
15202658 213
169619139 662
1081147396078403584 193
1275549600737263619 33
64737540 5459
1272903926388572166 5
1286146634896814081 5
1286141287838736385 2
71052837 135
1283183212609642498 317
118785184 784
1277211204117827587 3
1285756653305044995 1
766698996 16
1273994561749123072 13
1098344575 1054
1285325828730093571 12
1282793912323760136 44
50316680 159
1251412203829329925 1
1086117631504064512 11
1280687482103873536 74
69678935 84
1284135908162371584 3085
1279045826204119041 88
48065621 91
1282660559700328452 12
40804165 475
50168432 1297
118532833 32
1280725887449694208 27
3188481699 95
1579441945 22
1283263121801596933 33
1282443424453529600 17
1280600359078113286 6
1281551814652039169 73
94968769 606
302875963 104
729095802975600640 198
1273669671800225792 7
1281813998594338817 1
1189921234844372994 60
1382742530 15
1281766198087221249 0
1269341686464987137 92
321676960 1281
52739674 829
1262772969820033029 462
1235617753647779841 33
3297056327 488
64301355 142
2904405106 1471
1234466006569029633 925
1685910576 100
119497432 129
186207664 57
820547207585792000 241
582406868 65
2634930992 59
1280881003804995586 32
2835246856 108
70468296 1995
1280960276020572162 225
974755321049620481 138
472978072 4051
3080347041 465
1247691958795059201 54
274073824 508
993967674 163
1274425986709364746 65
1280466304676265985 0
295203763 1572
2848790699 20
1185967058779037702 6
940406974541332481 6
867481612124114944 202
1207680661492060161 8
1250473733300641792 69
1280037009793462272 0
118846242 260
1279974976188231680 1
1075048629134614528 386
1189637335174004741 67
1202327481161846785 156
153630739 1232
3015976235 345
2423065105 67
1279014596368642048 57
346080139 365
501003930 8
109021388 1570
1283475211 120
1279031579969490946 0
760589762134732801 15
1262474063659839489 36
119172067 250
762116089593692160 16
2220347082 26
1273581058794180610 357
1181184630130712576 330
1267107101891010561 4
230541744 72
130173852 4176
2424544872 9
90759482 132
1154843224026099712 46
1277415355623837696 79
1250144528058777601 21
1277048132241588225 2
2381177329 13068
1274231213570568193 0
232969740 18
1250427722452484103 5
979872811056582656 451
1276601901359017984 0
2739873999 7912
595724234 1113
436300652 276
2535904632 2214
70521302 1690
164128867 774
238135272 172
1275470641907535873 201
744304795 37
1024867291316531200 128
188081503 5
1275333267055685632 5
1275155069323939843 23
300318238 192
1274866434846461954 5
1274861854771339265 0
2457777573 36
1274244823680155649 0
71166156 41
1265823483663187969 9
483596570 14
3337814687 1966
3148103933 19
1167177388234608643 92
1267348104904429568 6
1234290695667621888 21
47145278 54
51634302 900
1260963983626035200 14
1010628765150478336 171
2927439797 301
1250058915242479617 17
1271447227983069185 17
1225942414327676928 90
1256996157634592774 1
820309047199068160 244
1189236631733178368 87
1002266913018433537 37072
1012512948290547712 1771
1271938299230400512 353
784222448480837632 12
743406374806118402 111
1248739575943417856 4
1242501859039784966 14
1192127247521591302 145
1271875217045012483 8
384398028 54
1242815620615270400 0
885225966187970560 8
250702393 264
1271616353791881216 1
1348122716 62
1271338939815690241 6
1267182012080717830 3
1200052298405339137 17
1242236127886663680 26
1270771189762457607 157
1270747564003000320 0
90894874 5942
1270438249346084865 7
1270521322028875778 2
54902367 214
630929293 11
1270115493236613124 85
1187174262207062021 695
10737052 13545
1214174836823511040 261
1941662251 3
118497353 210
739713996 104
1257733555054092289 81
3015309683 33
1265754139285352448 11
750489594 3
788381852516093952 202
963083235625488385 113
938472533514473472 804
26537568 747
1258581004404625408 171
1245465488915943431 2396
1639685570 11
1268649974251884544 179
258426520 1004
1262854170287243271 163
1234218446541524997 22
1268326136704110593 3
2193328766 3013
1240736305769852929 228
4288533509 17
1268044224378920960 0
1105111623491043328 88
414942137 119
4624368286 107
1176509223724900352 3691
885167487993745409 12
542438553 1575
1267683835124289536 11
187437410 756
135677186 1228
428373620 1479
1458137114 4
1267450712386154496 4
366872678 139
3149786043 97
1266097576325062657 43
2810233561 240
3398843315 126
1265868155349499904 20
99995047 300
629898887 19
911214966 0
152128328 49
280151498 477
264200659 91
68542263 317
847602718193537024 1625
1255314606911782912 6
1265021077647998978 164
1201557150 2417
581532111 99
120322584 577
863090266974150656 674
3304004693 12
927143958077214722 261
1069911623203201025 30
8546482 753
1260728998226800640 120
113637205 1056
2209673702 24
254198418 286
1686483926 212
1265653648819961858 1
1244080092936101890 0
2377915078 179
1264939604488138753 11
76536637 990
1257064395827486720 14
1239410426615607297 98
1186686972649193472 1
1118096876 57
1237738778673979399 29
1246200311297048577 0
330057004 607
915878630198259712 1652
1368505898 213
1082430036521766912 822
116061193 35
2886435815 36
3407484826 265
2443162578 8
200228652 3
987734660267565056 1001
317373319 348
934157088477077504 167
1185378512615727104 10
284329393 162
1135018216600887296 317
464328393 75
1241886817953120256 769
1233188633420500992 0
69738118 67
526070676 59
1234260905174740994 489
2272196934 41
152867224 161
1493813324 58
824263171 193
1261525239906828290 13
1257453917706878977 1
287469281 91
748452991 20
1185619726644502529 18
74345878 726
228339544 471
106294911 153
223459819 289
100502861 203
1075799873964920833 5
1239260861925134337 3
1058876120 111
128268650 24
1191883775661223937 7
1189377093299326976 174
637465350 8
1259278479385821184 468
63976888 1519
1259909495251140608 9
280298298 90
1197492247782199296 10
1257715878088642560 17
856451773250371584 426
979490751741595648 896
2751300411 16
1258935157945442304 61
1258526264819933186 1
1248018588373602308 273
457994593 75
1222803322522030080 1737
185680917 248
2457257070 757
1185787701976600578 21
941503595442302976 642
1160359052528017408 890
1120031048111464455 47
129263575 119
1833708192 130
101859333 119
1258175178971938816 0
3377290875 48
1561823520 11
361375090 64
1231387913830719489 105
1257884568071426051 212
67531010 77
154386329 49
1257728987134115840 20
187751137 282
1257317831093268480 0
118868141 23
43454667 313
1246519970869194752 5
1241721225942044674 61
295401931 90
2369787932 16
1246659136185602049 658
1224880895833923584 15
101320989 172
554490018 1147
1254493146022584325 51
64079278 550
1249043898208403456 1
1202734695320043521 148
1254195903520522245 5
1255680286857322497 3
1192817140505731073 49
1255589730198175748 5
75030286 2705
55463680 2449
364003202 520
311810295 1521
1252549813993955328 0
1251010961529622529 15
1117555296841404423 114
2566317969 59
871747175042166785 1716
269805239 1511
369797026 44
1250184816374550529 3
138630123 183
95641718 2450
3401160383 6
3405904991 0
1087750449502060545 1081
1187493346899570694 18
1247509198621028354 9
1254217395918569476 3
1181562192140931074 686
1249863507534843904 49
14106870 1178
362697067 495
85096939 2322
1253431988700057607 0
1147764628191158274 49
1251425989726474240 27
1109475760539140096 92
2742293127 138
76076377 19
1240395529529503744 67
276717680 1721
31436401 14841
1186088291613003776 45
1225464100286816257 10
1251918032580096001 150
94090048 71
1191551436150190080 261
3107909814 45
49354060 1311
1224156769489911809 18
1020515239899607042 4
773313383487696900 24
1252452451296444417 49
427446179 69
1251938120263753729 5
1145160408514400261 33
1252335455879802880 42
1251947545678565377 0
96250598 660
1252273552637730818 18
1176165680 148
1251999955490942976 0
2901831479 107
1249146429811101697 772
120273332 276
1243924236424679424 75
178860560 93
1218946467114647554 0
1241262955590803456 13
1199857990372929536 184
163792927 28
1251261925121503232 167
1034471899483570179 203
234449658 84
1186729435652907008 3
96620979 250
173320945 10
739052733664251905 26
1073279834749571072 6
173304005 99
1031603948761821184 407
1108025125956448256 6011
1250796936946429953 3
1248846477285363714 9
75950501 588
1250507877636333570 2
1186652759812202496 332
734219081465901058 62
240785934 194
195168460 9187
799065020705345536 72
1249807139033493504 6
2387067010 59
945504609593937920 5
109958683 202
497096686 228
480096545 20
1192196941733605376 463
1218524140820410368 6297
933638798428295173 2
2266305842 46
1249167752478314496 0
1237399250188763137 1509
1245775810293837826 3
56923932 809
1447503211 1212
259829524 877
1248025906280611841 0
52730329 112
207654482 16
61270589 469
205808347 739
600464090 312
3014459913 0
3402020673 2017
1222676607057395712 3282
55675811 240
852856486321471489 71
1663400293 38
1195582912848113665 13
1239999035257294854 1134
120151175 222
1247740132272136192 7
3322244285 831
1241752681900892160 30
1355154890 529
1139537996066238465 394
1202565610913370114 5
895835486589243392 8
1005487622305865733 93
87262869 18
1186040400873754626 13
1247278257625542657 14
799420854346125312 20
1214683135444684800 175
150901191 364
1191617595914571776 5
1202026201612730373 192
1246539211316101123 3
100311461 353
1141373165001695234 4421
1123908925 75
2155452062 17
134630474 556
1227054181036503043 8
59937070 77
1246312759828058112 22
1246291912924913664 11
954931863679881216 60
4854422718 163
161303102 162
88944941 172
1246147157834510337 110
369927075 763
1607026957 77
601083483 23
231269897 181
1245736885265346561 30
1216549053200261121 168
1186069703283875840 12
1245386075050323972 7
1174161623147339776 74
3105655096 615
1241358245245128704 12
147551966 77
1245174568047837184 7
3807514583 151
543908328 837
421282524 9
1245122994952904704 83
188083294 41
821447441589436416 15
1241136272288120834 3
226667977 36
1244656759479898117 10
1244804017924038658 30
1240459204365824001 3
1191878082052968448 5
632995929 4
1244368225607000065 2
1241085073061031938 391
1194400477628321793 20
104849352 1600
3240478927 26
3981377236 26
87479645 191
1243700103917047808 49
364453623 64
465996011 81
354624839 105
1339542342 163
31186145 201
718609204957851649 2721
1243755447779307521 1
2558933608 138
729821307353894912 10
1234575299586789377 54
1069026241 562
58926153 71
37248641 182
2590659392 33
4557735508 11
1488513654 384
1240038782272970755 3
1243322426324377601 3
198365348 469
1243324787675541504 1
1243240241806413824 3
1243221432584323072 20
275773430 39
2722118685 56
275704134 1
369581247 1040
1242888002520723462 2
826468766 97
114560764 178
1241558471738359808 0
1664211787 1795
1242673121582252032 14
1091723757528539137 3
1241870186275311621 1
1022986706 5
123869221 179
60099728 262
1204451548794888204 1431
1186646388588924935 3
1209309230483812352 2
1242252924375502848 0
1239950451300282370 489
221586512 23
1228899546 6
191304745 54
1241555629505994760 1
1239978323662561280 33
1239698832025321473 11
888972539673882624 9
69643201 147
1239670973462392834 1
208570184 106
4313229555 956
1241739482749075456 3
1238961644111306753 31
100613295 592
1240832276096782346 3
349228039 281
1168566444063248384 453
1241158103942533126 0
1235740278633492480 0
2545116764 1193
127750740 261
1241181179228958721 3
31227060 81
1359916441 81
98381850 392
1231736697727201280 1
1132434806 325
43927434 351
124342734 2
141304370 108
1240351807555211266 17
1240388222884220928 5
1380710161 14
3176282283 132
1240416467637723136 2
946224998603214848 3
99427106 182
1240672766870859777 329
1240729185976451075 19
762881131 754
3307992646 31
1206376509377830913 30
759750048540299264 695
2666391993 3
426268603 1
1187987677620117504 0
4005903761 3
1240377623185952771 11
2883206499 55
503121506 765
4388852848 9
2956566551 24
337736887 2607
1235930619319812096 125
1240030709215002625 0
49573680 47
300521811 19
1621853431 268
1228537859323420673 16
886720445382373376 3
125228667 2861
